Column,2023_value,2024_best_match,Similarity_Score
CCSR Diagnosis Description,Osteomyelitis,OSTEOMYELITIS,100.0
CCSR Diagnosis Description,Calculus of urinary tract,CALCULUS OF URINARY TRACT,100.0
CCSR Diagnosis Description,Abnormal findings without diagnosis,ABNORMAL FINDINGS WITHOUT DIAGNOSIS,100.0
CCSR Diagnosis Description,Anal and rectal conditions,ANAL AND RECTAL CONDITIONS,100.0
CCSR Diagnosis Description,Stimulant-related disorders,STIMULANT-RELATED DISORDERS,100.0
CCSR Diagnosis Description,Other specified male genital disorders,OTHER SPECIFIED MALE GENITAL DISORDERS,100.0
CCSR Diagnosis Description,Paralysis (other than cerebral palsy),PARALYSIS (OTHER THAN CEREBRAL PALSY),100.0
CCSR Diagnosis Description,Sequela of hemorrhagic cerebrovascular disease,SEQUELA OF HEMORRHAGIC CEREBROVASCULAR DISEASE,100.0
CCSR Diagnosis Description,"Superficial injury; contusion, initial encounter","SUPERFICIAL INJURY; CONTUSION, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Female reproductive system cancers - endometrium,FEMALE REPRODUCTIVE SYSTEM CANCERS - ENDOMETRIUM,100.0
CCSR Diagnosis Description,General sensation/perception signs and symptoms,GENERAL SENSATION/PERCEPTION SIGNS AND SYMPTOMS,100.0
CCSR Diagnosis Description,Maternal care for abnormality of pelvic organs,MATERNAL CARE FOR ABNORMALITY OF PELVIC ORGANS,100.0
CCSR Diagnosis Description,Male reproductive system cancers - prostate,MALE REPRODUCTIVE SYSTEM CANCERS - PROSTATE,100.0
CCSR Diagnosis Description,Postthrombotic syndrome and venous insufficiency/hypertension,POSTTHROMBOTIC SYNDROME AND VENOUS INSUFFICIENCY/HYPERTENSION,100.0
CCSR Diagnosis Description,Acute hemorrhagic cerebrovascular disease,ACUTE HEMORRHAGIC CEREBROVASCULAR DISEASE,100.0
CCSR Diagnosis Description,Trauma- and stressor-related disorders,TRAUMA- AND STRESSOR-RELATED DISORDERS,100.0
CCSR Diagnosis Description,Postprocedural or postoperative endocrine or metabolic complication,POSTPROCEDURAL OR POSTOPERATIVE ENDOCRINE OR METABOLIC COMPLICATION,100.0
CCSR Diagnosis Description,Shock,SHOCK,100.0
CCSR Diagnosis Description,Malaise and fatigue,MALAISE AND FATIGUE,100.0
CCSR Diagnosis Description,"Stress fracture, initial encounter","STRESS FRACTURE, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Molar pregnancy and other abnormal products of conception,MOLAR PREGNANCY AND OTHER ABNORMAL PRODUCTS OF CONCEPTION,100.0
CCSR Diagnosis Description,Diseases of middle ear and mastoid (except otitis media),DISEASES OF MIDDLE EAR AND MASTOID (EXCEPT OTITIS MEDIA),100.0
CCSR Diagnosis Description,Skin/Subcutaneous signs and symptoms,SKIN/SUBCUTANEOUS SIGNS AND SYMPTOMS,100.0
CCSR Diagnosis Description,Pressure ulcer of skin,PRESSURE ULCER OF SKIN,100.0
CCSR Diagnosis Description,Acquired deformities (excluding foot),ACQUIRED DEFORMITIES (EXCLUDING FOOT),100.0
CCSR Diagnosis Description,"Complication of internal orthopedic device or implant, initial encounter","COMPLICATION OF INTERNAL ORTHOPEDIC DEVICE OR IMPLANT, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,"Dislocations, initial encounter","DISLOCATIONS, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Foodborne intoxications,FOODBORNE INTOXICATIONS,100.0
CCSR Diagnosis Description,Other and ill-defined cerebrovascular disease,OTHER AND ILL-DEFINED CEREBROVASCULAR DISEASE,100.0
CCSR Diagnosis Description,Gastrointestinal cancers - small intestine,GASTROINTESTINAL CANCERS - SMALL INTESTINE,100.0
CCSR Diagnosis Description,Other specified diseases of veins and lymphatics,OTHER SPECIFIED DISEASES OF VEINS AND LYMPHATICS,100.0
CCSR Diagnosis Description,"Open wounds of head and neck, initial encounter","OPEN WOUNDS OF HEAD AND NECK, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,"Toxic effects, initial encounter","TOXIC EFFECTS, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Pulmonary heart disease,PULMONARY HEART DISEASE,100.0
CCSR Diagnosis Description,Neonatal acidemia and hypoxia,NEONATAL ACIDEMIA AND HYPOXIA,100.0
CCSR Diagnosis Description,Occlusion or stenosis of precerebral or cerebral arteries without infarction,OCCLUSION OR STENOSIS OF PRECEREBRAL OR CEREBRAL ARTERIES WITHOUT INFARCTION,100.0
CCSR Diagnosis Description,Neoplasms of unspecified nature or uncertain behavior,NEOPLASMS OF UNSPECIFIED NATURE OR UNCERTAIN BEHAVIOR,100.0
CCSR Diagnosis Description,Urinary system cancers - kidney,URINARY SYSTEM CANCERS - KIDNEY,100.0
CCSR Diagnosis Description,Prolapse of female genital organs,PROLAPSE OF FEMALE GENITAL ORGANS,100.0
CCSR Diagnosis Description,Endocarditis and endocardial disease,ENDOCARDITIS AND ENDOCARDIAL DISEASE,100.0
CCSR Diagnosis Description,Maternal intrauterine infection,MATERNAL INTRAUTERINE INFECTION,100.0
CCSR Diagnosis Description,Gastroduodenal ulcer,GASTRODUODENAL ULCER,100.0
CCSR Diagnosis Description,Benign ovarian cyst,BENIGN OVARIAN CYST,100.0
CCSR Diagnosis Description,Other specified inflammatory condition of skin,OTHER SPECIFIED INFLAMMATORY CONDITION OF SKIN,100.0
CCSR Diagnosis Description,Bacterial infections,BACTERIAL INFECTIONS,100.0
CCSR Diagnosis Description,Osteoporosis,OSTEOPOROSIS,100.0
CCSR Diagnosis Description,"Sprains and strains, initial encounter","SPRAINS AND STRAINS, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Nutritional deficiencies,NUTRITIONAL DEFICIENCIES,100.0
CCSR Diagnosis Description,Arterial dissections,ARTERIAL DISSECTIONS,100.0
CCSR Diagnosis Description,Rheumatoid arthritis and related disease,RHEUMATOID ARTHRITIS AND RELATED DISEASE,100.0
CCSR Diagnosis Description,"Effect of foreign body entering opening, initial encounter","EFFECT OF FOREIGN BODY ENTERING OPENING, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Complications of acute myocardial infarction,COMPLICATIONS OF ACUTE MYOCARDIAL INFARCTION,100.0
CCSR Diagnosis Description,Gastrointestinal cancers - esophagus,GASTROINTESTINAL CANCERS - ESOPHAGUS,100.0
CCSR Diagnosis Description,Feeding and eating disorders,FEEDING AND EATING DISORDERS,100.0
CCSR Diagnosis Description,Respiratory cancers,RESPIRATORY CANCERS,100.0
CCSR Diagnosis Description,Multiple myeloma,MULTIPLE MYELOMA,100.0
CCSR Diagnosis Description,Parkinson`s disease,PARKINSON`S DISEASE,100.0
CCSR Diagnosis Description,Neonatal cerebral disorders,NEONATAL CEREBRAL DISORDERS,100.0
CCSR Diagnosis Description,Nausea and vomiting,NAUSEA AND VOMITING,100.0
CCSR Diagnosis Description,Multiple gestation,MULTIPLE GESTATION,100.0
CCSR Diagnosis Description,Sinusitis,SINUSITIS,100.0
CCSR Diagnosis Description,Head and neck cancers - lip and oral cavity,HEAD AND NECK CANCERS - LIP AND ORAL CAVITY,100.0
CCSR Diagnosis Description,"Injury, sequela","INJURY, SEQUELA",100.0
CCSR Diagnosis Description,Leukemia - acute lymphoblastic leukemia (ALL),LEUKEMIA - ACUTE LYMPHOBLASTIC LEUKEMIA (ALL),100.0
CCSR Diagnosis Description,Malnutrition,MALNUTRITION,100.0
CCSR Diagnosis Description,Other specified and unspecified upper respiratory disease,OTHER SPECIFIED AND UNSPECIFIED UPPER RESPIRATORY DISEASE,100.0
CCSR Diagnosis Description,Postprocedural or postoperative circulatory system complication,POSTPROCEDURAL OR POSTOPERATIVE CIRCULATORY SYSTEM COMPLICATION,100.0
CCSR Diagnosis Description,Hemorrhoids,HEMORRHOIDS,100.0
CCSR Diagnosis Description,CNS abscess,CNS ABSCESS,100.0
CCSR Diagnosis Description,Thyroid disorders,THYROID DISORDERS,100.0
CCSR Diagnosis Description,Other specified status,OTHER SPECIFIED STATUS,100.0
CCSR Diagnosis Description,Acute and chronic tonsillitis,ACUTE AND CHRONIC TONSILLITIS,100.0
CCSR Diagnosis Description,Musculoskeletal congenital conditions,MUSCULOSKELETAL CONGENITAL CONDITIONS,100.0
CCSR Diagnosis Description,Neuro-ophthalmology,NEURO-OPHTHALMOLOGY,100.0
CCSR Diagnosis Description,Head and neck cancers - all other types,HEAD AND NECK CANCERS - ALL OTHER TYPES,100.0
CCSR Diagnosis Description,"Pathological fracture, initial encounter","PATHOLOGICAL FRACTURE, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Hemolytic anemia,HEMOLYTIC ANEMIA,100.0
CCSR Diagnosis Description,Hallucinogen-related disorders,HALLUCINOGEN-RELATED DISORDERS,100.0
CCSR Diagnosis Description,Aortic and peripheral arterial embolism or thrombosis,AORTIC AND PERIPHERAL ARTERIAL EMBOLISM OR THROMBOSIS,100.0
CCSR Diagnosis Description,Aseptic necrosis and osteonecrosis,ASEPTIC NECROSIS AND OSTEONECROSIS,100.0
CCSR Diagnosis Description,Myopathies,MYOPATHIES,100.0
CCSR Diagnosis Description,Neurodevelopmental disorders,NEURODEVELOPMENTAL DISORDERS,100.0
CCSR Diagnosis Description,"Other specified injury, subsequent encounter","OTHER SPECIFIED INJURY, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,Blindness and vision defects,BLINDNESS AND VISION DEFECTS,100.0
CCSR Diagnosis Description,Gout,GOUT,100.0
CCSR Diagnosis Description,Personality disorders,PERSONALITY DISORDERS,100.0
CCSR Diagnosis Description,Cancer of other sites,CANCER OF OTHER SITES,100.0
CCSR Diagnosis Description,Dysphagia,DYSPHAGIA,100.0
CCSR Diagnosis Description,"Malignant neoplasm, unspecified","MALIGNANT NEOPLASM, UNSPECIFIED",100.0
CCSR Diagnosis Description,Other specified and unspecified skin disorders,OTHER SPECIFIED AND UNSPECIFIED SKIN DISORDERS,100.0
CCSR Diagnosis Description,Other specified and unspecified hematologic conditions,OTHER SPECIFIED AND UNSPECIFIED HEMATOLOGIC CONDITIONS,100.0
CCSR Diagnosis Description,Respiratory congenital malformations,RESPIRATORY CONGENITAL MALFORMATIONS,100.0
CCSR Diagnosis Description,Postprocedural or postoperative respiratory system complication,POSTPROCEDURAL OR POSTOPERATIVE RESPIRATORY SYSTEM COMPLICATION,100.0
CCSR Diagnosis Description,Hepatitis,HEPATITIS,100.0
CCSR Diagnosis Description,Mental and substance use disorders in remission,MENTAL AND SUBSTANCE USE DISORDERS IN REMISSION,100.0
CCSR Diagnosis Description,"Congenital malformations of eye, ear, face, neck","CONGENITAL MALFORMATIONS OF EYE, EAR, FACE, NECK",100.0
CCSR Diagnosis Description,Genitourinary congenital anomalies,GENITOURINARY CONGENITAL ANOMALIES,100.0
CCSR Diagnosis Description,Other specified joint disorders,OTHER SPECIFIED JOINT DISORDERS,100.0
CCSR Diagnosis Description,Cannabis-related disorders,CANNABIS-RELATED DISORDERS,100.0
CCSR Diagnosis Description,Urinary system cancers - ureter and renal pelvis,URINARY SYSTEM CANCERS - URETER AND RENAL PELVIS,100.0
CCSR Diagnosis Description,"Spinal cord injury (SCI), initial encounter","SPINAL CORD INJURY (SCI), INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Cerebral palsy,CEREBRAL PALSY,100.0
CCSR Diagnosis Description,Ectopic pregnancy and complications of ectopic pregnancy,ECTOPIC PREGNANCY AND COMPLICATIONS OF ECTOPIC PREGNANCY,100.0
CCSR Diagnosis Description,Non-Hodgkin lymphoma,NON-HODGKIN LYMPHOMA,100.0
CCSR Diagnosis Description,Induced abortion and complications of termination of pregnancy,INDUCED ABORTION AND COMPLICATIONS OF TERMINATION OF PREGNANCY,100.0
CCSR Diagnosis Description,Neonatal digestive and feeding disorders,NEONATAL DIGESTIVE AND FEEDING DISORDERS,100.0
CCSR Diagnosis Description,"Encounter for observation and examination for conditions ruled out (excludes infectious disease, neoplasm, mental disorders)","ENCOUNTER FOR OBSERVATION AND EXAMINATION FOR CONDITIONS RULED OUT (EXCLUDES INFECTIOUS DISEASE, NEOPLASM, MENTAL DISORDERS)",100.0
CCSR Diagnosis Description,Other specified and unspecified diseases of bladder and urethra,OTHER SPECIFIED AND UNSPECIFIED DISEASES OF BLADDER AND URETHRA,100.0
CCSR Diagnosis Description,"Disruptive, impulse-control and conduct disorders","DISRUPTIVE, IMPULSE-CONTROL AND CONDUCT DISORDERS",100.0
CCSR Diagnosis Description,Other specified eye disorders,OTHER SPECIFIED EYE DISORDERS,100.0
CCSR Diagnosis Description,Hyperplasia of prostate,HYPERPLASIA OF PROSTATE,100.0
CCSR Diagnosis Description,Sexually transmitted infections (excluding HIV and hepatitis),SEXUALLY TRANSMITTED INFECTIONS (EXCLUDING HIV AND HEPATITIS),100.0
CCSR Diagnosis Description,Pneumothorax,PNEUMOTHORAX,100.0
CCSR Diagnosis Description,Varicose veins of lower extremity,VARICOSE VEINS OF LOWER EXTREMITY,100.0
CCSR Diagnosis Description,Hemorrhage after first trimester,HEMORRHAGE AFTER FIRST TRIMESTER,100.0
CCSR Diagnosis Description,Leukemia - chronic lymphocytic leukemia (CLL),LEUKEMIA - CHRONIC LYMPHOCYTIC LEUKEMIA (CLL),100.0
CCSR Diagnosis Description,Postprocedural or postoperative skin complication,POSTPROCEDURAL OR POSTOPERATIVE SKIN COMPLICATION,100.0
CCSR Diagnosis Description,Cleft lip or palate,CLEFT LIP OR PALATE,100.0
CCSR Diagnosis Description,"Injury to blood vessels, initial encounter","INJURY TO BLOOD VESSELS, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Other specified and unspecified congenital anomalies,OTHER SPECIFIED AND UNSPECIFIED CONGENITAL ANOMALIES,100.0
CCSR Diagnosis Description,Obstetric history affecting care in pregnancy,OBSTETRIC HISTORY AFFECTING CARE IN PREGNANCY,100.0
CCSR Diagnosis Description,Hematuria,HEMATURIA,100.0
CCSR Diagnosis Description,"Spinal cord injury (SCI), subsequent encounter","SPINAL CORD INJURY (SCI), SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,Noninfectious hepatitis,NONINFECTIOUS HEPATITIS,100.0
CCSR Diagnosis Description,Cataract and other lens disorders,CATARACT AND OTHER LENS DISORDERS,100.0
CCSR Diagnosis Description,Nonmalignant breast conditions,NONMALIGNANT BREAST CONDITIONS,100.0
CCSR Diagnosis Description,Female reproductive system cancers - cervix,FEMALE REPRODUCTIVE SYSTEM CANCERS - CERVIX,100.0
CCSR Diagnosis Description,Postprocedural or postoperative musculoskeletal system complication,POSTPROCEDURAL OR POSTOPERATIVE MUSCULOSKELETAL SYSTEM COMPLICATION,100.0
CCSR Diagnosis Description,Respiratory distress syndrome,RESPIRATORY DISTRESS SYNDROME,100.0
CCSR Diagnosis Description,Sarcoma,SARCOMA,100.0
CCSR Diagnosis Description,Menstrual disorders,MENSTRUAL DISORDERS,100.0
CCSR Diagnosis Description,"Effect of other external causes, initial encounter","EFFECT OF OTHER EXTERNAL CAUSES, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Head and neck cancers - throat,HEAD AND NECK CANCERS - THROAT,100.0
CCSR Diagnosis Description,Leukemia - chronic myeloid leukemia (CML),LEUKEMIA - CHRONIC MYELOID LEUKEMIA (CML),100.0
CCSR Diagnosis Description,Cardiac cancers,CARDIAC CANCERS,100.0
CCSR Diagnosis Description,Non-pressure ulcer of skin,NON-PRESSURE ULCER OF SKIN,100.0
CCSR Diagnosis Description,"Fracture of lower limb (except hip), subsequent encounter","FRACTURE OF LOWER LIMB (EXCEPT HIP), SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,"Open wounds of trunk, initial encounter","OPEN WOUNDS OF TRUNK, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,Immunity disorders,IMMUNITY DISORDERS,100.0
CCSR Diagnosis Description,Female reproductive system cancers - vulva,FEMALE REPRODUCTIVE SYSTEM CANCERS - VULVA,100.0
CCSR Diagnosis Description,Male reproductive system cancers - penis,MALE REPRODUCTIVE SYSTEM CANCERS - PENIS,100.0
CCSR Diagnosis Description,Postprocedural or postoperative nervous system complication,POSTPROCEDURAL OR POSTOPERATIVE NERVOUS SYSTEM COMPLICATION,100.0
CCSR Diagnosis Description,Nephritis; nephrosis; renal sclerosis,NEPHRITIS; NEPHROSIS; RENAL SCLEROSIS,100.0
CCSR Diagnosis Description,Endometriosis,ENDOMETRIOSIS,100.0
CCSR Diagnosis Description,Vesicoureteral reflux,VESICOURETERAL REFLUX,100.0
CCSR Diagnosis Description,Cystic fibrosis,CYSTIC FIBROSIS,100.0
CCSR Diagnosis Description,Female reproductive system cancers - all other types,FEMALE REPRODUCTIVE SYSTEM CANCERS - ALL OTHER TYPES,100.0
CCSR Diagnosis Description,Other unspecified injury,OTHER UNSPECIFIED INJURY,100.0
CCSR Diagnosis Description,Nervous system congenital anomalies,NERVOUS SYSTEM CONGENITAL ANOMALIES,100.0
CCSR Diagnosis Description,"Injury to nerves, muscles and tendons, initial encounter","INJURY TO NERVES, MUSCLES AND TENDONS, INITIAL ENCOUNTER",100.0
CCSR Diagnosis Description,"Fracture of the spine and back, subsequent encounter","FRACTURE OF THE SPINE AND BACK, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,"Fracture of the neck of the femur (hip), subsequent encounter","FRACTURE OF THE NECK OF THE FEMUR (HIP), SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,"Stress fracture, subsequent encounter","STRESS FRACTURE, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,"Complication of internal orthopedic device or implant, subsequent encounter","COMPLICATION OF INTERNAL ORTHOPEDIC DEVICE OR IMPLANT, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,Essential hypertension,ESSENTIAL HYPERTENSION,100.0
CCSR Diagnosis Description,Maltreatment/abuse,MALTREATMENT/ABUSE,100.0
CCSR Diagnosis Description,"Effect of other external causes, sequela","EFFECT OF OTHER EXTERNAL CAUSES, INITIAL ENCOUNTER",79.54545454545455
CCSR Diagnosis Description,Cornea and external disease,CORNEA AND EXTERNAL DISEASE,100.0
CCSR Diagnosis Description,Respiratory perinatal condition,RESPIRATORY PERINATAL CONDITION,100.0
CCSR Diagnosis Description,Gastrointestinal cancers - anus,GASTROINTESTINAL CANCERS - ANUS,100.0
CCSR Diagnosis Description,Disorders of lipid metabolism,DISORDERS OF LIPID METABOLISM,100.0
CCSR Diagnosis Description,"Early, first or unspecified trimester hemorrhage","EARLY, FIRST OR UNSPECIFIED TRIMESTER HEMORRHAGE",100.0
CCSR Diagnosis Description,Encounter for prophylactic or other procedures,ENCOUNTER FOR PROPHYLACTIC OR OTHER PROCEDURES,100.0
CCSR Diagnosis Description,Malignant neuroendocrine tumors,MALIGNANT NEUROENDOCRINE TUMORS,100.0
CCSR Diagnosis Description,Skin cancers - melanoma,SKIN CANCERS - MELANOMA,100.0
CCSR Diagnosis Description,Urinary system cancers - urethra,URINARY SYSTEM CANCERS - URETHRA,100.0
CCSR Diagnosis Description,"Fracture of the upper limb, subsequent encounter","FRACTURE OF THE UPPER LIMB, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,"Complication of other surgical or medical care, injury, subsequent encounter","COMPLICATION OF OTHER SURGICAL OR MEDICAL CARE, INJURY, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,Erectile dysfunction,ERECTILE DYSFUNCTION,100.0
CCSR Diagnosis Description,Gastrointestinal cancers - peritoneum,GASTROINTESTINAL CANCERS - PERITONEUM,100.0
CCSR Diagnosis Description,Somatic disorders,SOMATIC DISORDERS,100.0
CCSR Diagnosis Description,"Traumatic brain injury (TBI); concussion, subsequent encounter","TRAUMATIC BRAIN INJURY (TBI); CONCUSSION, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,Symptoms of mental and substance use conditions,SYMPTOMS OF MENTAL AND SUBSTANCE USE CONDITIONS,100.0
CCSR Diagnosis Description,Breast cancer - ductal carcinoma in situ (DCIS),BREAST CANCER - DUCTAL CARCINOMA IN SITU (DCIS),100.0
CCSR Diagnosis Description,Gastrointestinal and biliary perforation,GASTROINTESTINAL AND BILIARY PERFORATION,100.0
CCSR Diagnosis Description,Obsessive-compulsive and related disorders,OBSESSIVE-COMPULSIVE AND RELATED DISORDERS,100.0
CCSR Diagnosis Description,Endocrine system cancers - thyroid,ENDOCRINE SYSTEM CANCERS - THYROID,100.0
CCSR Diagnosis Description,"Fracture of head and neck, subsequent encounter","FRACTURE OF HEAD AND NECK, SUBSEQUENT ENCOUNTER",100.0
CCSR Diagnosis Description,Head and neck cancers - salivary gland,HEAD AND NECK CANCERS - SALIVARY GLAND,100.0
CCSR Diagnosis Description,Gastrointestinal cancers - all other types,GASTROINTESTINAL CANCERS - ALL OTHER TYPES,100.0
CCSR Diagnosis Description,Endocrine system cancers - thymus,ENDOCRINE SYSTEM CANCERS - THYMUS,100.0
CCSR Diagnosis Description,Crystal arthropathies (excluding gout),CRYSTAL ARTHROPATHIES (EXCLUDING GOUT),100.0
CCSR Diagnosis Description,Inhalant-related disorders,INHALANT-RELATED DISORDERS,100.0
CCSR Diagnosis Description,Leukemia - acute myeloid leukemia (AML),LEUKEMIA - ACUTE MYELOID LEUKEMIA (AML),100.0
CCSR Diagnosis Description,Head and neck cancers - eye,HEAD AND NECK CANCERS - EYE,100.0
CCSR Diagnosis Description,Fungal infections,FUNGAL INFECTIONS,100.0
CCSR Diagnosis Description,Female reproductive system cancers - uterus,FEMALE REPRODUCTIVE SYSTEM CANCERS - UTERUS,100.0
CCSR Diagnosis Description,Other and ill-defined heart disease,OTHER AND ILL-DEFINED HEART DISEASE,100.0
CCSR Diagnosis Description,Acute rheumatic heart disease,ACUTE RHEUMATIC HEART DISEASE,100.0
CCSR Diagnosis Description,Skin cancers - all other types,SKIN CANCERS - ALL OTHER TYPES,100.0
